Tumor_Sample_Barcode	frac	sample	min_alt
TCGA-WB-A815-01A-11D-A35I-08	0.000181061017562919	Tumor+Normal	Min depth = 5
TCGA-WB-A816-01A-11D-A35I-08	0.0648801979600459	Tumor+Normal	Min depth = 5
TCGA-WB-A817-01A-11D-A35I-08	0.00959623393083469	Tumor+Normal	Min depth = 5
TCGA-WB-A818-01A-11D-A35I-08	0.00307803729856962	Tumor+Normal	Min depth = 5
TCGA-WB-A819-01A-11D-A35I-08	0.0382038747057758	Tumor+Normal	Min depth = 5
TCGA-WB-A81A-01A-11D-A35I-08	0.00814774579033134	Tumor+Normal	Min depth = 5
TCGA-WB-A81D-01A-11D-A35I-08	0.0435149978876215	Tumor+Normal	Min depth = 5
TCGA-WB-A81E-01A-11D-A35I-08	0.0988593155893536	Tumor+Normal	Min depth = 5
TCGA-WB-A81F-01A-11D-A35I-08	0	Tumor+Normal	Min depth = 5
TCGA-WB-A81G-01A-11D-A35I-08	0.00162954915806627	Tumor+Normal	Min depth = 5
TCGA-WB-A81H-01A-11D-A35I-08	0.040135192226447	Tumor+Normal	Min depth = 5
TCGA-WB-A81I-01A-11D-A35I-08	0.00265556159092281	Tumor+Normal	Min depth = 5
TCGA-WB-A81J-01A-11D-A35I-08	0.0151487718027642	Tumor+Normal	Min depth = 5
TCGA-WB-A81K-01A-11D-A35I-08	0.0115879051240268	Tumor+Normal	Min depth = 5
TCGA-WB-A81M-01A-11D-A35I-08	0	Tumor+Normal	Min depth = 5
TCGA-WB-A81N-01A-11D-A35I-08	0.00724244070251675	Tumor+Normal	Min depth = 5
TCGA-WB-A81P-01A-11D-A35I-08	0.042247570764681	Tumor+Normal	Min depth = 5
TCGA-WB-A81Q-01A-11D-A35I-08	0.091315106524232	Tumor+Normal	Min depth = 5
TCGA-WB-A81R-01A-11D-A35I-08	0.000603536725209729	Tumor+Normal	Min depth = 5
TCGA-WB-A81S-01A-11D-A35I-08	0.0416440340394713	Tumor+Normal	Min depth = 5
TCGA-WB-A81T-01A-11D-A35I-08	0.00603536725209729	Tumor+Normal	Min depth = 5
TCGA-WB-A81V-01A-11D-A35I-08	0	Tumor+Normal	Min depth = 5
TCGA-WB-A81W-01A-11D-A35I-08	0.000241414690083892	Tumor+Normal	Min depth = 5
TCGA-WB-A820-01A-11D-A35I-08	0.00947552658579275	Tumor+Normal	Min depth = 5
TCGA-WB-A821-01A-11D-A35I-08	0.0639145391997103	Tumor+Normal	Min depth = 5
TCGA-WB-A822-01A-11D-A35I-08	0.0940310217876758	Tumor+Normal	Min depth = 5
TCGA-WC-A87T-01A-11D-A39W-08	0.0590258917255115	Tumor+Normal	Min depth = 5
TCGA-WC-A87U-01A-11D-A39W-08	0.0140624056973867	Tumor+Normal	Min depth = 5
TCGA-WC-A87W-01A-11D-A39W-08	0.0625264047317279	Tumor+Normal	Min depth = 5
TCGA-WC-A87Y-01A-11D-A39W-08	0.00814774579033134	Tumor+Normal	Min depth = 5
TCGA-WC-A880-01A-11D-A39W-08	0.00307803729856962	Tumor+Normal	Min depth = 5
TCGA-WC-A881-01A-12D-A39W-08	0.0443599493029151	Tumor+Normal	Min depth = 5
TCGA-WC-A882-01A-11D-A39W-08	0.0028969762810067	Tumor+Normal	Min depth = 5
TCGA-WC-A883-01A-12D-A39W-08	0.0978333031564971	Tumor+Normal	Min depth = 5
TCGA-WC-A884-01A-11D-A39W-08	0.0271591526344378	Tumor+Normal	Min depth = 5
TCGA-WC-A885-01A-11D-A39W-08	0.0141227593699077	Tumor+Normal	Min depth = 5
TCGA-WC-A888-01A-11D-A39W-08	0.000724244070251675	Tumor+Normal	Min depth = 5
TCGA-WC-A88A-01A-11D-A39W-08	0.0144245277325125	Tumor+Normal	Min depth = 5
TCGA-WC-AA9A-01A-11D-A39W-08	0.00844951415293621	Tumor+Normal	Min depth = 5
TCGA-WC-AA9E-01A-11D-A39W-08	0.0636127708371054	Tumor+Normal	Min depth = 5
TCGA-WD-A7RX-01A-12D-A417-09	0.980505763775726	Tumor+Normal	Min depth = 5
TCGA-WE-A8JZ-06A-11D-A372-08	0.00482829380167783	Tumor+Normal	Min depth = 5
TCGA-WE-A8K1-06A-21D-A372-08	0.130726054680427	Tumor+Normal	Min depth = 5
TCGA-WE-A8K4-01A-12D-A372-08	0.0700706137968495	Tumor+Normal	Min depth = 5
TCGA-WE-A8K5-06A-11D-A372-08	0.104170438771199	Tumor+Normal	Min depth = 5
TCGA-WE-A8K6-06A-11D-A372-08	0.0149073571126803	Tumor+Normal	Min depth = 5
TCGA-WE-A8ZM-06A-11D-A372-08	0.0371175086003983	Tumor+Normal	Min depth = 5
TCGA-WE-A8ZN-06A-11D-A372-08	0.0730279437503772	Tumor+Normal	Min depth = 5
TCGA-WE-A8ZO-06A-11D-A372-08	0.102721950630696	Tumor+Normal	Min depth = 5
TCGA-WE-A8ZQ-06A-41D-A372-08	0.0116482587965478	Tumor+Normal	Min depth = 5
TCGA-WE-A8ZR-06A-11D-A372-08	0.00410404973142616	Tumor+Normal	Min depth = 5
TCGA-WE-A8ZT-06A-11D-A372-08	0.00416440340394713	Tumor+Normal	Min depth = 5
TCGA-WE-A8ZX-06A-11D-A372-08	0.060051904158368	Tumor+Normal	Min depth = 5
TCGA-WE-A8ZY-06A-11D-A372-08	0.00042247570764681	Tumor+Normal	Min depth = 5
TCGA-WE-AA9Y-06A-12D-A38G-08	0.069104955036514	Tumor+Normal	Min depth = 5
TCGA-WE-AAA0-06A-11D-A38G-08	0.939585973806506	Tumor+Normal	Min depth = 5
TCGA-WE-AAA3-06A-11D-A38G-08	0.751161808196029	Tumor+Normal	Min depth = 5
TCGA-WE-AAA4-06A-12D-A38G-08	0.0673546985334058	Tumor+Normal	Min depth = 5
TCGA-WH-A86K-01A-11D-A36O-08	0.0314442633834269	Tumor+Normal	Min depth = 5
TCGA-WJ-A86L-01A-12D-A45V-10	0.999879292654958	Tumor+Normal	Min depth = 5
TCGA-WK-A8XO-01A-11D-A37C-09	0.671615667813386	Tumor+Normal	Min depth = 5
TCGA-WK-A8XQ-01A-11D-A37C-09	0.319693403343593	Tumor+Normal	Min depth = 5
TCGA-WK-A8XS-01A-11D-A37C-09	0.589413965839821	Tumor+Normal	Min depth = 5
TCGA-WK-A8XT-01A-11D-A37C-09	0.517653449212385	Tumor+Normal	Min depth = 5
TCGA-WK-A8XX-01A-11D-A37C-09	0.276178405455972	Tumor+Normal	Min depth = 5
TCGA-WK-A8XY-01A-11D-A37C-09	0.339368700585431	Tumor+Normal	Min depth = 5
TCGA-WK-A8XZ-01A-11D-A37C-09	0.426579757378236	Tumor+Normal	Min depth = 5
TCGA-WK-A8Y0-01A-11D-A417-09	0.449031323556038	Tumor+Normal	Min depth = 5
TCGA-WL-A834-01A-11D-A351-09	0.897881586094514	Tumor+Normal	Min depth = 5
TCGA-WN-A9G9-01A-12D-A36X-10	0.973806506125898	Tumor+Normal	Min depth = 5
TCGA-WN-AB4C-01A-11D-A42J-10	0.999879292654958	Tumor+Normal	Min depth = 5
TCGA-WP-A9GB-01A-11D-A37C-09	0.410525680487658	Tumor+Normal	Min depth = 5
TCGA-WQ-A9G7-01A-11D-A36X-10	0.998973987567144	Tumor+Normal	Min depth = 5
TCGA-WQ-AB4B-01A-11D-A40P-10	0.999879292654958	Tumor+Normal	Min depth = 5
TCGA-WR-A838-01A-12D-A403-09	0.960830466533889	Tumor+Normal	Min depth = 5
TCGA-WS-AB45-01A-11D-A40P-10	0.82569859375943	Tumor+Normal	Min depth = 5
TCGA-WT-AB41-01A-11D-A41F-09	0.892449755567626	Tumor+Normal	Min depth = 5
TCGA-WT-AB44-01A-11D-A41F-09	0.949182207737341	Tumor+Normal	Min depth = 5
TCGA-WW-A8ZI-01A-11D-A377-08	0.0121914418492365	Tumor+Normal	Min depth = 5
TCGA-WX-AA44-01A-11D-A38X-10	0.89082020640956	Tumor+Normal	Min depth = 5
TCGA-WX-AA46-01A-11D-A38X-10	0.990584827086728	Tumor+Normal	Min depth = 5
TCGA-WX-AA47-01A-11D-A38X-10	0.996680548011347	Tumor+Normal	Min depth = 5
TCGA-WY-A858-01A-11D-A36O-08	0.0125535638843624	Tumor+Normal	Min depth = 5
TCGA-WY-A859-01A-12D-A36O-08	0	Tumor+Normal	Min depth = 5
TCGA-WY-A85A-01A-21D-A36O-08	0.00253485424588086	Tumor+Normal	Min depth = 5
TCGA-WY-A85B-01A-11D-A36O-08	0.017925040738729	Tumor+Normal	Min depth = 5
TCGA-WY-A85C-01A-11D-A36O-08	0	Tumor+Normal	Min depth = 5
TCGA-WY-A85D-01A-11D-A36O-08	0	Tumor+Normal	Min depth = 5
TCGA-WY-A85E-01A-11D-A36O-08	0.0589051843804696	Tumor+Normal	Min depth = 5
TCGA-WZ-A7V3-01A-11D-A435-10	0.878266642525198	Tumor+Normal	Min depth = 5
TCGA-WZ-A7V5-01A-11D-A435-10	0.980203995413121	Tumor+Normal	Min depth = 5
TCGA-WZ-A8D5-01A-11D-A435-10	0.999698231637395	Tumor+Normal	Min depth = 5
TCGA-X2-A95T-01A-11D-A37C-09	0.514696119258857	Tumor+Normal	Min depth = 5
TCGA-X3-A8G4-01A-11D-A435-10	0.979721166032953	Tumor+Normal	Min depth = 5
TCGA-X4-A8KQ-01A-12D-A364-08	0.00331945198865351	Tumor+Normal	Min depth = 5
TCGA-X4-A8KS-01A-12D-A364-08	0.00344015933369546	Tumor+Normal	Min depth = 5
TCGA-X6-A7W8-01A-21D-A351-09	0.506005190415837	Tumor+Normal	Min depth = 5
TCGA-X6-A7WA-01A-12D-A351-09	0.41131027823043	Tumor+Normal	Min depth = 5
TCGA-X6-A7WB-01A-11D-A351-09	0.33375580904098	Tumor+Normal	Min depth = 5
TCGA-X6-A7WC-01A-12D-A351-09	0.490433942905426	Tumor+Normal	Min depth = 5
TCGA-X6-A7WD-01A-21D-A351-09	0.549399480958416	Tumor+Normal	Min depth = 5
TCGA-X6-A8C2-01A-11D-A36J-09	0.408292594604382	Tumor+Normal	Min depth = 5
TCGA-X6-A8C3-01A-11D-A36J-09	0.662079787555073	Tumor+Normal	Min depth = 5
TCGA-X6-A8C4-01A-11D-A36J-09	0.943207194157765	Tumor+Normal	Min depth = 5
TCGA-X6-A8C5-01A-11D-A36J-09	0.419639085038325	Tumor+Normal	Min depth = 5
TCGA-X6-A8C6-01A-11D-A36J-09	0.931860703723822	Tumor+Normal	Min depth = 5
TCGA-X6-A8C7-01A-11D-A36J-09	0.484277868308287	Tumor+Normal	Min depth = 5
TCGA-X7-A8D6-01A-11D-A423-09	0.797573782364657	Tumor+Normal	Min depth = 5
TCGA-X7-A8D7-01A-11D-A423-09	0.384151125595993	Tumor+Normal	Min depth = 5
TCGA-X7-A8D8-01A-11D-A423-09	0.949846098135071	Tumor+Normal	Min depth = 5
TCGA-X7-A8D9-01A-11D-A423-09	0.904399782726779	Tumor+Normal	Min depth = 5
TCGA-X7-A8DB-01A-11D-A423-09	0.865954493330919	Tumor+Normal	Min depth = 5
TCGA-X7-A8DC-01A-11D-A423-09	0.816524835536242	Tumor+Normal	Min depth = 5
TCGA-X7-A8DD-01A-11D-A423-09	0.60607157945561	Tumor+Normal	Min depth = 5
TCGA-X7-A8DE-01A-11D-A423-09	0.774397972116603	Tumor+Normal	Min depth = 5
TCGA-X7-A8DF-01A-11D-A423-09	0.622246363691231	Tumor+Normal	Min depth = 5
TCGA-X7-A8DG-01A-11D-A423-09	0.665519946888768	Tumor+Normal	Min depth = 5
TCGA-X7-A8DI-01A-11D-A423-09	0.835234474017744	Tumor+Normal	Min depth = 5
TCGA-X7-A8DJ-01A-11D-A423-09	0.913875309312572	Tumor+Normal	Min depth = 5
TCGA-X7-A8M0-01A-11D-A423-09	0.647112076769871	Tumor+Normal	Min depth = 5
TCGA-X7-A8M1-01A-11D-A423-09	0.860884784839157	Tumor+Normal	Min depth = 5
TCGA-X7-A8M3-01A-11D-A423-09	0.58253364717243	Tumor+Normal	Min depth = 5
TCGA-X7-A8M4-01A-11D-A423-09	0.638481501599372	Tumor+Normal	Min depth = 5
TCGA-X7-A8M5-01A-11D-A423-09	0.965538052990524	Tumor+Normal	Min depth = 5
TCGA-X7-A8M6-01A-11D-A423-09	0.528999939646328	Tumor+Normal	Min depth = 5
TCGA-X7-A8M7-01A-11D-A423-09	0.778984851228197	Tumor+Normal	Min depth = 5
TCGA-X7-A8M8-01A-11D-A423-09	0.609572092461826	Tumor+Normal	Min depth = 5
TCGA-X8-AAAR-01A-11D-A403-09	0.965779467680608	Tumor+Normal	Min depth = 5
TCGA-X9-A971-01A-11D-A387-09	0.293560263142012	Tumor+Normal	Min depth = 5
TCGA-X9-A973-01A-11D-A387-09	0.479087452471483	Tumor+Normal	Min depth = 5
TCGA-XA-A8JR-01A-11D-A364-08	0.0345223006819965	Tumor+Normal	Min depth = 5
TCGA-XC-AA0X-01A-32D-A401-08	0.00669925764982799	Tumor+Normal	Min depth = 5
TCGA-XD-AAUG-01A-61D-A40W-08	0.155289999396463	Tumor+Normal	Min depth = 5
TCGA-XD-AAUH-01A-42D-A40W-08	0.0255296034763715	Tumor+Normal	Min depth = 5
TCGA-XD-AAUI-01A-42D-A40W-08	0.0885388375882672	Tumor+Normal	Min depth = 5
TCGA-XD-AAUL-01A-21D-A397-08	0.10730882974229	Tumor+Normal	Min depth = 5
TCGA-XE-A8H1-01A-11D-A435-10	0.984006276781942	Tumor+Normal	Min depth = 5
TCGA-XE-A8H4-01A-31D-A435-10	0.991791900537148	Tumor+Normal	Min depth = 5
TCGA-XE-A8H5-01A-11D-A435-10	0.911581869756775	Tumor+Normal	Min depth = 5
TCGA-XE-A9SE-01A-21D-A435-10	0.999879292654958	Tumor+Normal	Min depth = 5
TCGA-XE-AANI-01A-11D-A435-10	0.85672038143521	Tumor+Normal	Min depth = 5
TCGA-XE-AANJ-01A-11D-A435-10	0.999275755929748	Tumor+Normal	Min depth = 5
TCGA-XE-AANR-01A-11D-A435-10	0.910736918341481	Tumor+Normal	Min depth = 5
TCGA-XE-AANV-01A-11D-A435-10	0.944957450660873	Tumor+Normal	Min depth = 5
TCGA-XE-AAO3-01A-11D-A435-10	0.943690023537932	Tumor+Normal	Min depth = 5
TCGA-XE-AAO4-01A-11D-A435-10	0.997465145754119	Tumor+Normal	Min depth = 5
TCGA-XE-AAO6-01A-31D-A435-10	0.990645180759249	Tumor+Normal	Min depth = 5
TCGA-XE-AAOB-01A-11D-A435-10	0.975013579576317	Tumor+Normal	Min depth = 5
TCGA-XE-AAOC-01A-11D-A435-10	0.996982316373951	Tumor+Normal	Min depth = 5
TCGA-XE-AAOD-01A-11D-A435-10	0.973263323073209	Tumor+Normal	Min depth = 5
TCGA-XE-AAOF-01A-11D-A435-10	0.890156316011829	Tumor+Normal	Min depth = 5
TCGA-XE-AAOJ-01A-12D-A435-10	0.953588025831372	Tumor+Normal	Min depth = 5
TCGA-XE-AAOL-01A-11D-A435-10	0.974168628161024	Tumor+Normal	Min depth = 5
TCGA-XF-A8HB-01A-11D-A364-08	0	Tumor+Normal	Min depth = 5
TCGA-XF-A8HC-01A-11D-A364-08	0	Tumor+Normal	Min depth = 5
TCGA-XF-A8HD-01A-11D-A364-08	0	Tumor+Normal	Min depth = 5
TCGA-XF-A8HE-01A-11D-A364-08	0	Tumor+Normal	Min depth = 5
TCGA-XF-A8HF-01A-11D-A364-08	0	Tumor+Normal	Min depth = 5
TCGA-XF-A8HG-01A-11D-A364-08	0.00947552658579275	Tumor+Normal	Min depth = 5
TCGA-XF-A8HH-01A-11D-A38G-08	0.0315649707284688	Tumor+Normal	Min depth = 5
TCGA-XF-A8HI-01A-11D-A38G-08	0.0100790633110025	Tumor+Normal	Min depth = 5
TCGA-XF-A9SG-01A-12D-A42E-08	0.000181061017562919	Tumor+Normal	Min depth = 5
TCGA-XF-A9SH-01A-11D-A391-08	0.0051300621642827	Tumor+Normal	Min depth = 5
TCGA-XF-A9SI-01A-11D-A391-08	0.0270384452893959	Tumor+Normal	Min depth = 5
TCGA-XF-A9SJ-01A-11D-A391-08	0.00881163618806204	Tumor+Normal	Min depth = 5
TCGA-XF-A9SK-01A-11D-A42E-08	0.0208823706922566	Tumor+Normal	Min depth = 5
TCGA-XF-A9SL-01A-11D-A391-08	0.0236586396282214	Tumor+Normal	Min depth = 5
TCGA-XF-A9SM-01A-11D-A42E-08	0.00301768362604864	Tumor+Normal	Min depth = 5
TCGA-XF-A9SP-01A-11D-A391-08	0.00464723278411491	Tumor+Normal	Min depth = 5
TCGA-XF-A9ST-01A-11D-A42E-08	0.013338161627135	Tumor+Normal	Min depth = 5
TCGA-XF-A9SU-01A-31D-A391-08	0	Tumor+Normal	Min depth = 5
TCGA-XF-A9SV-01A-21D-A42E-08	0.0278230430321685	Tumor+Normal	Min depth = 5
TCGA-XF-A9SW-01A-11D-A42E-08	0.140141227593699	Tumor+Normal	Min depth = 5
TCGA-XF-A9SX-01A-21D-A391-08	0.00042247570764681	Tumor+Normal	Min depth = 5
TCGA-XF-A9SY-01A-21D-A42E-08	0.00694067233991188	Tumor+Normal	Min depth = 5
TCGA-XF-A9SZ-01A-11D-A391-08	0	Tumor+Normal	Min depth = 5
TCGA-XF-A9T0-01A-11D-A391-08	0.00108636610537751	Tumor+Normal	Min depth = 5
TCGA-XF-A9T2-01A-11D-A42E-08	0.0827448850262539	Tumor+Normal	Min depth = 5
TCGA-XF-A9T3-01A-11D-A42E-08	0.0115879051240268	Tumor+Normal	Min depth = 5
TCGA-XF-A9T4-01A-11D-A391-08	0	Tumor+Normal	Min depth = 5
TCGA-XF-A9T5-01A-11D-A42E-08	0.000844951415293621	Tumor+Normal	Min depth = 5
TCGA-XF-A9T6-01A-11D-A42E-08	0	Tumor+Normal	Min depth = 5
TCGA-XF-A9T8-01A-11D-A391-08	0.000181061017562919	Tumor+Normal	Min depth = 5
TCGA-XF-AAME-01A-12D-A42E-08	0.0141831130424286	Tumor+Normal	Min depth = 5
TCGA-XF-AAMF-01A-21D-A42E-08	0.00627678194218118	Tumor+Normal	Min depth = 5
TCGA-XF-AAMG-01A-11D-A42E-08	0.0211841390548615	Tumor+Normal	Min depth = 5
TCGA-XF-AAMH-01A-11D-A42E-08	0.0317460317460317	Tumor+Normal	Min depth = 5
TCGA-XF-AAMJ-01A-11D-A42E-08	0.0157523085279739	Tumor+Normal	Min depth = 5
TCGA-XF-AAML-01A-11D-A42E-08	0.000241414690083892	Tumor+Normal	Min depth = 5
TCGA-XF-AAMQ-01A-11D-A42E-08	0.00585430623453437	Tumor+Normal	Min depth = 5
TCGA-XF-AAMR-01A-31D-A42E-08	0.128191200434546	Tumor+Normal	Min depth = 5
TCGA-XF-AAMT-01A-11D-A42E-08	0.00694067233991188	Tumor+Normal	Min depth = 5
TCGA-XF-AAMW-01A-11D-A42E-08	0.00446617176655199	Tumor+Normal	Min depth = 5
TCGA-XF-AAMX-01A-11D-A42E-08	0.0923411189570885	Tumor+Normal	Min depth = 5
TCGA-XF-AAMY-01A-11D-A42E-08	0.0908322771440642	Tumor+Normal	Min depth = 5
TCGA-XF-AAMZ-01A-11D-A42E-08	0	Tumor+Normal	Min depth = 5
TCGA-XF-AAN0-01A-11D-A42E-08	0.0569738668597984	Tumor+Normal	Min depth = 5
TCGA-XF-AAN1-01A-31D-A42E-08	0.0330738125414931	Tumor+Normal	Min depth = 5
TCGA-XF-AAN2-01A-11D-A42E-08	0.111412879473716	Tumor+Normal	Min depth = 5
TCGA-XF-AAN3-01A-11D-A42E-08	0.0951777415655743	Tumor+Normal	Min depth = 5
TCGA-XF-AAN4-01A-11D-A42E-08	0.0180457480837709	Tumor+Normal	Min depth = 5
TCGA-XF-AAN5-01A-11D-A42E-08	0.0100790633110025	Tumor+Normal	Min depth = 5
TCGA-XF-AAN7-01A-11D-A42E-08	0.0015691954855453	Tumor+Normal	Min depth = 5
TCGA-XF-AAN8-01A-11D-A42E-08	0.00464723278411491	Tumor+Normal	Min depth = 5
TCGA-XG-A823-01A-11D-A35I-08	0.0064578429597441	Tumor+Normal	Min depth = 5
TCGA-XH-A853-01A-11D-A423-09	0.851348904580844	Tumor+Normal	Min depth = 5
TCGA-XJ-A83F-01A-11D-A34U-08	0.0592069527430744	Tumor+Normal	Min depth = 5
TCGA-XJ-A83G-01A-11D-A34U-08	0.0424889854547649	Tumor+Normal	Min depth = 5
TCGA-XJ-A83H-01A-11D-A34U-08	0.0767698714466775	Tumor+Normal	Min depth = 5
TCGA-XJ-A9DI-01A-11D-A377-08	0.0687428330013881	Tumor+Normal	Min depth = 5
TCGA-XJ-A9DK-01A-11D-A377-08	0.0101394169835234	Tumor+Normal	Min depth = 5
TCGA-XJ-A9DQ-01A-11D-A377-08	0.033315227231577	Tumor+Normal	Min depth = 5
TCGA-XJ-A9DX-01A-11D-A377-08	0.0362122035125837	Tumor+Normal	Min depth = 5
TCGA-XK-AAIR-01A-11D-A41K-08	0.053413000181061	Tumor+Normal	Min depth = 5
TCGA-XK-AAIV-01A-11D-A41K-08	0.0413422656768664	Tumor+Normal	Min depth = 5
TCGA-XK-AAIW-01A-11D-A41K-08	0.0398334238638421	Tumor+Normal	Min depth = 5
TCGA-XK-AAJ3-01A-11D-A41K-08	0.0366346792202306	Tumor+Normal	Min depth = 5
TCGA-XK-AAJA-01A-11D-A41K-08	0.0292111775001509	Tumor+Normal	Min depth = 5
TCGA-XK-AAJP-01A-11D-A41K-08	0.159937232180578	Tumor+Normal	Min depth = 5
TCGA-XK-AAJR-01A-11D-A41K-08	0.0946949121854065	Tumor+Normal	Min depth = 5
TCGA-XK-AAJT-01A-11D-A41K-08	0.156617780191925	Tumor+Normal	Min depth = 5
TCGA-XK-AAJU-01A-11D-A41K-08	0.077916591224576	Tumor+Normal	Min depth = 5
TCGA-XK-AAK1-01A-11D-A41K-08	0.281851650672943	Tumor+Normal	Min depth = 5
TCGA-XM-A8R8-01A-11D-A423-09	0.845675659363872	Tumor+Normal	Min depth = 5
TCGA-XM-A8R9-01A-31D-A423-09	0.824310459291448	Tumor+Normal	Min depth = 5
TCGA-XM-A8RB-01A-11D-A423-09	0.645603234956847	Tumor+Normal	Min depth = 5
TCGA-XM-A8RC-01A-11D-A423-09	0.837286498883457	Tumor+Normal	Min depth = 5
TCGA-XM-A8RD-01A-11D-A423-09	0.667753032772044	Tumor+Normal	Min depth = 5
TCGA-XM-A8RE-01A-11D-A423-09	0.47456092703241	Tumor+Normal	Min depth = 5
TCGA-XM-A8RF-01A-11D-A423-09	0.869817128372261	Tumor+Normal	Min depth = 5
TCGA-XM-A8RG-01A-11D-A423-09	0.825396825396825	Tumor+Normal	Min depth = 5
TCGA-XM-A8RH-01A-11D-A423-09	0.683686402317581	Tumor+Normal	Min depth = 5
TCGA-XM-A8RI-01A-12D-A423-09	0.97392721347094	Tumor+Normal	Min depth = 5
TCGA-XM-A8RL-01A-11D-A423-09	0.492606675116181	Tumor+Normal	Min depth = 5
TCGA-XM-AAZ1-01A-11D-A423-09	0.80149677107852	Tumor+Normal	Min depth = 5
TCGA-XM-AAZ2-01A-11D-A423-09	0.920333152272316	Tumor+Normal	Min depth = 5
TCGA-XM-AAZ3-01A-11D-A423-09	0.874222946466293	Tumor+Normal	Min depth = 5
TCGA-XN-A8T3-01A-11D-A36O-08	0.0374796306355242	Tumor+Normal	Min depth = 5
TCGA-XN-A8T5-01A-12D-A36O-08	0.0743557245458386	Tumor+Normal	Min depth = 5
TCGA-XP-A8T6-01A-11D-A36J-09	0.601182931981411	Tumor+Normal	Min depth = 5
TCGA-XP-A8T7-01A-11D-A36J-09	0.95038928118776	Tumor+Normal	Min depth = 5
TCGA-XP-A8T8-01A-11D-A36J-09	0.639386806687187	Tumor+Normal	Min depth = 5
TCGA-XQ-A8TA-01A-11D-A364-08	0.00144848814050335	Tumor+Normal	Min depth = 5
TCGA-XQ-A8TB-01A-11D-A364-08	0.0142434667149496	Tumor+Normal	Min depth = 5
TCGA-XR-A8TC-01A-11D-A35Z-10	0.987144667753033	Tumor+Normal	Min depth = 5
TCGA-XR-A8TD-01A-12D-A38X-10	0.987748204478243	Tumor+Normal	Min depth = 5
TCGA-XR-A8TE-01A-11D-A35Z-10	0.982738849659002	Tumor+Normal	Min depth = 5
TCGA-XR-A8TF-01A-11D-A35Z-10	0.999758585309916	Tumor+Normal	Min depth = 5
TCGA-XR-A8TG-01A-11D-A35Z-10	0.983825215764379	Tumor+Normal	Min depth = 5
TCGA-XS-A8TJ-01A-11D-A36J-09	0.679582352586155	Tumor+Normal	Min depth = 5
TCGA-XT-AASU-01A-11D-A39R-32	0.999879292654958	Tumor+Normal	Min depth = 5
TCGA-XU-A92O-01A-11D-A423-09	0.845192829983704	Tumor+Normal	Min depth = 5
TCGA-XU-A92Q-01A-11D-A423-09	0.590439978272678	Tumor+Normal	Min depth = 5
TCGA-XU-A92R-01A-11D-A423-09	0.613676142193253	Tumor+Normal	Min depth = 5
TCGA-XU-A92T-01A-11D-A423-09	0.891182328444686	Tumor+Normal	Min depth = 5
TCGA-XU-A92U-01A-11D-A423-09	0.874464361156376	Tumor+Normal	Min depth = 5
TCGA-XU-A92V-01A-11D-A423-09	0.852073148651095	Tumor+Normal	Min depth = 5
TCGA-XU-A92W-01A-11D-A423-09	0.603355664192166	Tumor+Normal	Min depth = 5
TCGA-XU-A92X-01A-11D-A423-09	0.863661053775122	Tumor+Normal	Min depth = 5
TCGA-XU-A92Y-01A-11D-A423-09	0.800289697628101	Tumor+Normal	Min depth = 5
TCGA-XU-A92Z-01A-11D-A423-09	0.846218842416561	Tumor+Normal	Min depth = 5
TCGA-XU-A930-01A-11D-A423-09	0.863962822137727	Tumor+Normal	Min depth = 5
TCGA-XU-A931-01A-11D-A423-09	0.999879292654958	Tumor+Normal	Min depth = 5
TCGA-XU-A932-01A-11D-A423-09	0.577463938680669	Tumor+Normal	Min depth = 5
TCGA-XU-A933-01A-11D-A423-09	0.804454101032048	Tumor+Normal	Min depth = 5
TCGA-XU-A936-01A-11D-A428-09	0.740660269177379	Tumor+Normal	Min depth = 5
TCGA-XU-AAXW-01A-11D-A428-09	0.534552477518257	Tumor+Normal	Min depth = 5
TCGA-XU-AAXX-01A-11D-A428-09	0.397368579878086	Tumor+Normal	Min depth = 5
TCGA-XU-AAXY-01A-11D-A428-09	0.422958537026978	Tumor+Normal	Min depth = 5
TCGA-XU-AAXZ-01A-11D-A428-09	0.472146780131571	Tumor+Normal	Min depth = 5
TCGA-XU-AAY0-01A-11D-A428-09	0.555736616573118	Tumor+Normal	Min depth = 5
TCGA-XU-AAY1-01A-11D-A428-09	0.542277747600941	Tumor+Normal	Min depth = 5
TCGA-XV-A9VZ-01A-11D-A38G-08	0.904279075381737	Tumor+Normal	Min depth = 5
TCGA-XV-A9W2-01A-11D-A397-08	0.0302371899330074	Tumor+Normal	Min depth = 5
TCGA-XV-A9W5-01A-11D-A38G-08	0.0729675900778562	Tumor+Normal	Min depth = 5
TCGA-XV-AAZV-01A-11D-A401-08	0.0174422113585612	Tumor+Normal	Min depth = 5
TCGA-XV-AAZW-01A-12D-A401-08	0.0357897278049369	Tumor+Normal	Min depth = 5
TCGA-XV-AAZY-01A-12D-A401-08	0.0441788882853522	Tumor+Normal	Min depth = 5
TCGA-XX-A899-01A-11D-A36J-09	0.999094694912185	Tumor+Normal	Min depth = 5
TCGA-XX-A89A-01A-11D-A36J-09	0.941034461947009	Tumor+Normal	Min depth = 5
TCGA-XY-A89B-01A-11D-A435-10	0.927273824612228	Tumor+Normal	Min depth = 5
TCGA-XY-A8S2-01A-11D-A435-10	0.821172068320357	Tumor+Normal	Min depth = 5
TCGA-XY-A8S3-01B-11D-A435-10	0.973142615728167	Tumor+Normal	Min depth = 5
