## obtained from https://www.synapse.org/#!Synapse:syn1713813
tumor_id	muts	covd_bps	muts_per_mbp	tcga_type
TCGA-13-0807-01B-02W-0421-09	58	35506119	1.633521253055	ov
TCGA-D8-A1XM-01A-21D-A14K-09	62	37955190	1.63350519388785	brca
TCGA-DB-5274-01A-01D-1468-08	61	37350622	1.63317226685007	lgg
TCGA-A4-7734-01A-11D-2136-08	61	37351356	1.63314017301005	kirp
TCGA-13-1496-01A-01W-0545-08	61	37357849	1.63285632424929	ov
TCGA-13-0720-01A-01W-0370-10	55	33716850	1.6312318618139	ov
TCGA-FI-A2EX-01A-11D-A17D-09	61	37404486	1.63082043153861	ucec
TCGA-24-1427-01A-01W-0549-09	58	35590050	1.62966896646675	ov
TCGA-D1-A165-01A-11D-A12J-09	64	39274819	1.62954283761308	ucec
TCGA-B5-A11V-01A-11D-A10M-09	64	39301440	1.62843905973929	ucec
TCGA-24-1431-01A-01D-0472-08	55	33787189	1.62783592325482	ov
TCGA-BP-4999-01A-01D-1462-08	59	36257819	1.62723521787121	kirc
TCGA-HT-7694-01A-11D-2253-08	61	37497777	1.6267631011833	lgg
TCGA-HT-7605-01A-11D-2086-08	61	37504955	1.62645175817435	lgg
TCGA-HW-7490-01A-11D-2024-08	60	36922837	1.6250105591832	lgg
TCGA-AR-A0TV-01A-21D-A099-09	63	38780981	1.62450764203206	brca
TCGA-AN-A04C-01A-21W-A050-09	61	37556423	1.62422283932631	brca
TCGA-13-0890-01A-01W-0421-09	58	35714953	1.62396965775091	ov
TCGA-06-5418-01A-01D-1486-08	61	37578552	1.62326637811909	gbm
TCGA-DB-5281-01A-01D-1468-08	61	37588221	1.62284881745268	lgg
TCGA-24-1474-01A-01W-0551-08	60	36992510	1.62194995689668	ov
TCGA-A3-3376-01A-02D-1421-08	59	36391624	1.62125218704172	kirc
TCGA-D8-A27M-01A-11D-A16D-09	61	37651735	1.62011126446099	brca
TCGA-24-0975-01B-02W-0486-08	60	37058885	1.61904493348896	ov
TCGA-FS-A1ZU-06A-12D-A196-08	59	36467116	1.61789596961822	skcm
TCGA-BH-A0DX-01A-11D-A10Y-09	63	38978074	1.61629330376868	brca
TCGA-CZ-5469-01A-01D-1501-10	60	37141375	1.61544907801609	kirc
TCGA-A2-A25E-01A-11D-A167-09	60	37163882	1.61447073801386	brca
TCGA-14-0740-01B-01D-1845-08	60	37189849	1.61334346907405	gbm
TCGA-DH-5144-01A-01D-1468-08	61	37841098	1.61200396457841	lgg
TCGA-B0-5402-01A-01D-1501-10	60	37223845	1.61187002578589	kirc
TCGA-02-0003-01A-01D-1490-08	61	37854943	1.61141439309524	gbm
TCGA-CV-7103-01A-21D-2012-08	60	37273748	1.60971201500853	hnsc
TCGA-BP-4338-01A-01D-1806-10	55	34185260	1.60888055261244	kirc
TCGA-06-0878-01A-01W-0424-08	61	37919061	1.6086896244609	gbm
TCGA-A3-3322-01	61	37933662	1.60807042568155	kirc
TCGA-BH-A0B5-01A-11D-A12Q-09	62	38555784	1.60805963639593	brca
TCGA-IB-7649-01A-11D-2154-08	61	38004178	1.60508668283787	paad
TCGA-13-1512-01A-01W-0545-08	60	37392902	1.60458260233453	ov
TCGA-32-2634-01A-01D-1495-08	60	37404376	1.60409038771292	gbm
TCGA-B6-A0IO-01A-11W-A050-09	60	37405335	1.60404926195688	brca
TCGA-BG-A0MC-01A-21W-A062-09	57	35558895	1.60297444563449	ucec
TCGA-A2-A0YJ-01A-11D-A10G-09	61	38093398	1.60132734811423	brca
TCGA-B9-7268-01A-11D-2136-08	60	37479376	1.60088044155271	kirp
TCGA-BG-A0RY-01A-11D-A10B-09	58	36256331	1.59972061155333	ucec
TCGA-AO-A0JL-01A-11W-A071-09	55	34390409	1.59928310244871	brca
TCGA-CH-5792-01A-11D-1576-08	60	37550788	1.59783597617179	prad
TCGA-24-1557-01A-01W-0615-10	46	28830616	1.59552608934891	ov
TCGA-BA-5153-01A-01D-1434-08	60	37642068	1.59396130945834	hnsc
TCGA-ER-A197-06A-32D-A197-08	59	37058821	1.59206360072815	skcm
TCGA-BS-A0T9-01A-11D-A12J-09	62	38960310	1.59136310773708	ucec
TCGA-D1-A168-01A-31D-A12J-09	62	38971385	1.59091086960343	ucec
TCGA-26-5139-01A-01D-1486-08	60	37721842	1.59059040648121	gbm
TCGA-23-1116-01A-01W-0486-08	59	37129191	1.58904620356528	ov
TCGA-EJ-5527-01A-01D-1576-08	60	37790845	1.58768611815904	prad
TCGA-B6-A0RG-01A-11W-A071-09	55	34659489	1.58686701930314	brca
TCGA-BG-A0M9-01A-21W-A10C-09	57	35938403	1.58604710398512	ucec
TCGA-HT-7469-01A-11D-2253-08	59	37203121	1.58588845274567	lgg
TCGA-CV-6939-01A-11D-1912-08	59	37216555	1.58531599714159	hnsc
TCGA-23-2072-01A-01W-0722-08	57	35966606	1.58480341458963	ov
TCGA-FZ-5922-01A-11D-1609-08	61	38497871	1.58450320538505	paad
TCGA-CR-6467-01A-11D-1870-08	59	37266977	1.58317107395107	hnsc
TCGA-A8-A06Z-01A-11W-A019-09	55	34790035	1.58091246530795	brca
TCGA-B4-5377-01A-01D-1501-10	59	37330452	1.58047912197795	kirc
TCGA-B5-A0K1-01A-11W-A062-09	57	36065251	1.58046868993093	ucec
TCGA-74-6573-01A-12D-1845-08	59	37431357	1.57621856990117	gbm
TCGA-AP-A053-01A-21W-A027-09	55	34913439	1.57532461926767	ucec
TCGA-E9-A1R2-01A-11D-A14G-09	59	37453621	1.57528159960822	brca
TCGA-DU-5874-01A-11D-1705-08	57	36189881	1.5750259029589	lgg
TCGA-DW-7841-01A-11D-2136-08	59	37463511	1.57486574069366	kirp
TCGA-B0-4706-01A-01D-1501-10	60	38111273	1.57433733583237	kirc
TCGA-CS-5395-01A-01D-1468-08	59	37515045	1.57270236514444	lgg
TCGA-AL-3466-01A-01D-1252-08	59	37584495	1.56979626838142	kirp
TCGA-06-0168-01A-01D-1491-08	59	37604226	1.5689725936654	gbm
TCGA-E1-5319-01A-01D-1893-08	59	37626267	1.5680535090021	lgg
TCGA-06-0188-01A-01W-0254-08	59	37657346	1.56675937810381	gbm
TCGA-E2-A105-01A-11D-A10M-09	60	38308099	1.56624843221795	brca
TCGA-AA-3562-01A-02W-0831-10	50	31936689	1.56559748570054	coadread
TCGA-B0-5102-01A-01D-1421-08	56	35790560	1.56465839036886	kirc
TCGA-75-6205-01A-11D-1753-08	58	37085267	1.56396339279423	luad
TCGA-CJ-5680-01A-11D-1534-10	57	36468300	1.56300129153265	kirc
TCGA-CS-6666-01A-11D-1893-08	59	37757083	1.56262071410548	lgg
TCGA-B0-5707-01A-11D-1534-10	58	37154808	1.56103619213966	kirc
TCGA-A5-A0GV-01A-31W-A062-09	54	34595886	1.56087923286601	ucec
TCGA-E2-A1IH-01A-11D-A188-09	59	37803035	1.5607212489685	brca
TCGA-BP-4163-01	58	37163895	1.56065450082668	kirc
TCGA-BP-4768-01A-01D-1366-10	57	36524703	1.5605876384539	kirc
TCGA-BA-5557-01A-01D-1512-08	58	37236537	1.55760993563929	hnsc
TCGA-CJ-4640-01A-02D-1386-10	59	37880506	1.5575293529606	kirc
TCGA-CJ-4901-01A-01D-1429-08	57	36615413	1.55672148228944	kirc
TCGA-41-6646-01A-11D-1845-08	58	37296262	1.55511563062271	gbm
TCGA-CJ-4641-01A-02D-1386-10	59	37939583	1.55510407164992	kirc
TCGA-A3-3323-01A-01D-0966-08	57	36655629	1.55501355603528	kirc
TCGA-CJ-4903-01A-01D-1429-08	57	36698977	1.55317680926092	kirc
TCGA-CH-5767-01A-11D-1786-08	58	37346121	1.55303947095336	prad
TCGA-EU-5907-01A-11D-1669-08	56	36066708	1.55267844240179	kirc
TCGA-BH-A208-01A-11D-A159-09	57	36723910	1.5521223094164	brca
TCGA-EW-A1OZ-01A-11D-A142-09	58	37368924	1.55209178621252	brca
TCGA-AX-A05T-01A-11W-A027-09	55	35444511	1.55172122419745	ucec
TCGA-E9-A243-01A-21D-A167-09	60	38673784	1.55143856623908	brca
TCGA-61-2094-01A-01W-0722-08	57	36745760	1.55119937647228	ov
TCGA-EM-A1YB-01A-11D-A14W-08	57	36749562	1.55103889401457	thca
TCGA-DU-7292-01A-11D-2024-08	57	36762124	1.55050888789777	lgg
TCGA-A1-A0SK-01A-12D-A099-09	60	38713553	1.54984483082707	brca
TCGA-13-0897-01A-01W-0421-09	54	34852285	1.5493962590975	ov
TCGA-76-6193-01A-11D-1696-08	57	36802135	1.54882318648089	gbm
TCGA-24-1464-01A-01W-0549-09	55	35573023	1.54611543697031	ov
TCGA-06-0142-01A-01D-1490-08	58	37513525	1.54610903667411	gbm
TCGA-27-2528-01A-01D-1494-08	58	37561298	1.5441425905995	gbm
TCGA-76-4931-01A-01D-1486-08	58	37573291	1.54364971649675	gbm
TCGA-AP-A0LN-01A-11W-A062-09	56	36285776	1.54330446178139	ucec
TCGA-AG-3602-01A-02W-0833-10	48	31125750	1.54213151490326	coadread
TCGA-06-0221-02A-11D-2280-08	58	37617542	1.54183386038354	gbm
TCGA-CS-6188-01A-11D-1893-08	58	37619875	1.54173824341522	lgg
TCGA-EJ-5507-01A-01D-1576-08	58	37649699	1.54051696402672	prad
TCGA-FG-5962-01B-11D-1893-08	58	37665908	1.53985402396246	lgg
TCGA-CR-6482-01A-11D-1870-08	57	37031020	1.53925006656581	hnsc
TCGA-CH-5741-01A-11D-1576-08	58	37721699	1.5375765550751	prad
TCGA-57-1993-01A-01W-0699-08	57	37086479	1.53694827702571	ov
TCGA-06-0237-01A-02D-1491-08	58	37756135	1.53617418732082	gbm
TCGA-24-2254-01A-01W-0722-08	53	34513960	1.53561051817873	ov
TCGA-D1-A0ZR-01A-21D-A10M-09	60	39105393	1.53431522859264	ucec
TCGA-25-1632-01A-01W-0615-10	46	29986260	1.53403592178551	ov
TCGA-26-5132-01A-01D-1486-08	58	37834075	1.53300959518635	gbm
TCGA-61-2104-01A-01W-0722-08	55	35887685	1.53255914946868	ov
TCGA-B5-A0JT-01A-21D-A122-09	60	39174959	1.53159062655305	ucec
TCGA-44-6146-01A-11D-1753-08	57	37253547	1.53005564812392	luad
TCGA-D1-A17K-01A-11D-A12J-09	59	38612648	1.52799673309119	ucec
TCGA-DI-A1NN-01A-11D-A16D-09	58	37965023	1.52772197714723	ucec
TCGA-BP-5009-01A-01D-1462-08	55	36017030	1.52705539573918	kirc
TCGA-28-5214-01A-01D-1486-08	58	37986866	1.52684351480851	gbm
TCGA-CR-7397-01A-11D-2012-08	57	37364129	1.52552733130752	hnsc
TCGA-CJ-6032-01A-11D-1669-08	55	36065837	1.52498886966078	kirc
TCGA-A8-A07P-01A-11W-A019-09	53	34770511	1.5242801579764	brca
TCGA-41-2573-01A-01D-1495-08	57	37414496	1.52347368249996	gbm
TCGA-27-2526-01A-01D-1494-08	57	37447158	1.52214488480007	gbm
TCGA-B6-A1KF-01A-11D-A13L-09	55	36149728	1.52144989859951	brca
TCGA-G9-6365-01A-11D-1786-08	57	37480714	1.52078212810994	prad
TCGA-25-1315-01A-01W-0494-09	51	33595986	1.51803849424154	ov
TCGA-BP-4787-01A-01D-1373-10	54	35592103	1.51719048464206	kirc
TCGA-CD-5802-01A-11D-1600-08	55	36277992	1.51607067998692	stad
TCGA-75-5147-01A-01D-1625-08	56	36956475	1.51529603405087	luad
TCGA-DZ-6134-01A-11D-1961-08	57	37625460	1.51493164468953	kirp
TCGA-CJ-5684-01A-11D-1534-10	57	37674977	1.512940538756	kirc
TCGA-A2-A0CW-01A-21D-A10Y-09	59	38999898	1.51282446943836	brca
TCGA-25-2393-01A-01W-0799-08	55	36378906	1.51186514514758	ov
TCGA-B8-5551-01A-01D-1534-10	57	37757878	1.50961873440028	kirc
TCGA-A2-A0SW-01A-11D-A099-09	53	35139319	1.50828193340913	brca
TCGA-23-2081-01A-01W-0722-08	52	34495477	1.50744400490534	ov
TCGA-CJ-4923-01A-01D-1429-08	55	36490648	1.50723549770889	kirc
TCGA-CJ-4916-01A-01D-1429-08	55	36507026	1.50655931271969	kirc
TCGA-13-1411-01A-01W-0494-09	51	33886934	1.5050048493617	ov
TCGA-BP-5175-01A-01D-1429-08	55	36562572	1.50427054201767	kirc
TCGA-E1-5322-01A-01D-1468-08	57	37896907	1.50408053089926	lgg
TCGA-B5-A0K4-01A-11W-A062-09	54	35946501	1.50223244259573	ucec
TCGA-DU-7304-01A-12D-2086-08	56	37292299	1.50165051502993	lgg
TCGA-E2-A1LL-01A-11D-A142-09	57	37960965	1.50154243971406	brca
TCGA-BP-5183-01A-01D-1429-08	55	36645619	1.50086153545394	kirc
TCGA-AP-A0LQ-01A-12D-A10B-09	56	37330240	1.5001242960131	ucec
TCGA-19-5958-01A-11D-1696-08	56	37361330	1.49887597684558	gbm
TCGA-G9-6371-01A-11D-1786-08	56	37415416	1.49670927085242	prad
TCGA-06-6390-01A-11D-1696-08	56	37431510	1.49606574781514	gbm
TCGA-DU-8158-01A-11D-2253-08	56	37435164	1.49591971869016	lgg
TCGA-BP-4972-01A-01D-1462-08	54	36124501	1.49483033689517	kirc
TCGA-13-1403-01A-01W-0494-09	51	34118180	1.49480423633383	ov
TCGA-B0-4845-01	55	36815494	1.49393622152673	kirc
TCGA-19-2624-01A-01D-1495-08	56	37489681	1.49374437195131	gbm
TCGA-25-1320-01A-01W-0492-08	55	36823938	1.49359365095607	ov
TCGA-CW-5585-01A-01D-1534-10	56	37494872	1.49353756961752	kirc
TCGA-HT-7693-01A-11D-2253-08	56	37495624	1.49350761571537	lgg
TCGA-C8-A12M-01A-11D-A135-09	58	38834817	1.49350517088828	brca
TCGA-27-2519-01A-01D-1494-08	56	37508104	1.49301068377117	gbm
TCGA-32-4719-01A-01D-1353-08	56	37558539	1.49100581361804	gbm
TCGA-C8-A131-01A-11D-A10Y-09	57	38266394	1.48955765207456	brca
TCGA-DB-5275-01A-01D-1468-08	56	37595223	1.48955094640614	lgg
TCGA-BH-A1EN-01A-11D-A17G-09	54	36256116	1.48940388429913	brca
TCGA-25-1319-01A-01W-0492-08	57	38275726	1.4891944832085	ov
TCGA-BP-4991-01A-01D-1462-08	54	36267616	1.48893161326071	kirc
TCGA-BP-4968-01A-01D-1462-08	54	36295445	1.48778999678885	kirc
TCGA-06-0166-01A-01D-1491-08	56	37659614	1.48700408878328	gbm
TCGA-AK-3461-01A-02D-1361-10	55	36987131	1.48700368244296	kirc
TCGA-06-0646-01A-01D-1492-08	56	37680338	1.48618624387074	gbm
TCGA-12-0616-01A-01D-1492-08	56	37682646	1.48609521741122	gbm
TCGA-36-1568-01A-01W-0615-10	44	29610439	1.48596243372143	ov
TCGA-A2-A0YT-01A-11D-A10G-09	56	37697269	1.4855187520348	brca
TCGA-A8-A076-01A-21W-A019-09	51	34382474	1.48331385344754	brca
TCGA-CQ-6227-01A-11D-1912-08	55	37081884	1.48320403569571	hnsc
TCGA-A5-A0GU-01A-11W-A062-09	48	32372170	1.48275509488551	ucec
TCGA-CH-5744-01A-11D-1576-08	56	37769490	1.48267821461185	prad
TCGA-A8-A08S-01A-11W-A050-09	56	37770314	1.48264586839283	brca
TCGA-E2-A15G-01A-11D-A12B-09	58	39139004	1.48189769979839	brca
TCGA-E2-A14N-01A-31D-A135-09	58	39154901	1.48129604516175	brca
TCGA-13-0919-01A-01W-0419-10	58	39214215	1.47905549046436	ov
TCGA-BH-A0HX-01A-21W-A071-09	52	35199118	1.47730974395438	brca
TCGA-BH-A0AZ-01A-21D-A12Q-09	57	38615543	1.47608956321034	brca
TCGA-06-0129-01A-01D-1490-08	55	37285770	1.47509358127779	gbm
TCGA-A8-A06U-01A-11W-A019-09	51	34625727	1.47289326228443	brca
TCGA-BP-5189-01A-02D-1429-08	54	36669544	1.47261171286995	kirc
TCGA-CJ-4881-01A-01D-1373-10	52	35314142	1.47249790183208	kirc
TCGA-AG-3594-01A-02W-0831-10	46	31247362	1.47212427084245	coadread
TCGA-HT-7677-01A-11D-2253-08	55	37418975	1.46984250637544	lgg
TCGA-CR-5249-01A-01D-1512-08	55	37481713	1.46738224050752	hnsc
TCGA-DV-5565-01A-01D-1534-10	55	37559382	1.464347842571	kirc
TCGA-28-1747-01C-01D-1494-08	55	37583070	1.46342488785509	gbm
TCGA-BH-A0HY-01A-11W-A071-09	50	34169310	1.46330142458247	brca
TCGA-24-0982-01A-01W-0488-09	51	34862105	1.46290649976529	ov
TCGA-B5-A0K7-01A-11W-A10C-09	53	36229542	1.46289456267485	ucec
TCGA-D8-A1Y3-01A-11D-A159-09	55	37601010	1.46272666611881	brca
TCGA-B6-A0RL-01A-11D-A099-09	57	38983202	1.46216824364504	brca
TCGA-06-0745-01A-01W-0348-08	55	37646111	1.46097428231033	gbm
TCGA-CH-5740-01A-11D-1576-08	55	37688620	1.45932644920403	prad
TCGA-DW-5561-01A-01D-1589-08	54	37054498	1.45731295563632	kirp
TCGA-E9-A1R7-01A-11D-A14K-09	55	37749660	1.45696676473377	brca
TCGA-EE-A17Z-06A-11D-A196-08	53	36377523	1.45694361872852	skcm
TCGA-25-2398-01A-01W-0799-08	53	36414841	1.45545054006964	ov
TCGA-EJ-5517-01A-01D-1576-08	55	37812326	1.45455214788955	prad
TCGA-28-5204-01A-01D-1486-08	55	37818151	1.45432810821449	gbm
TCGA-AR-A1AR-01A-31D-A135-09	57	39221160	1.45329714878397	brca
TCGA-DU-8166-01A-11D-2253-08	54	37165915	1.45294418286217	lgg
TCGA-67-6216-01A-11D-1753-08	54	37185382	1.45218354890102	luad
TCGA-E1-5302-01A-01D-1468-08	55	37917282	1.4505259105861	lgg
TCGA-BH-A18F-01A-11D-A12B-09	57	39314674	1.44984033188219	brca
TCGA-25-1630-01A-01W-0615-10	44	30388537	1.44791438956077	ov
TCGA-B6-A1KN-01A-11D-A13L-09	56	38680462	1.44775933648362	brca
TCGA-BP-4170-01A-02D-1366-10	53	36647966	1.44619212973511	kirc
TCGA-31-1959-01A-01W-0699-08	54	37371369	1.44495643175394	ov
TCGA-06-5859-01A-01D-1696-08	54	37380542	1.44460184659709	gbm
TCGA-32-2615-01A-01D-1495-08	54	37394424	1.44406556442747	gbm
TCGA-BS-A0WQ-01A-21D-A10G-09	56	38788852	1.44371377631903	ucec
TCGA-13-1409-01A-01W-0492-08	54	37482745	1.44066289702102	ov
TCGA-BR-6709-01A-11D-1882-08	53	36809029	1.43986411594829	stad
TCGA-C8-A1HK-01A-21D-A13L-09	55	38234615	1.43848708820528	brca
TCGA-GL-7966-01A-11D-2201-08	53	36851460	1.4382062474594	kirp
TCGA-CZ-4863-01A-01D-1501-10	52	36171249	1.43760587310657	kirc
TCGA-DU-7301-01A-11D-2086-08	54	37562891	1.43758902902335	lgg
TCGA-AK-3456-01A-02D-1386-10	54	37565513	1.43748868809538	kirc
TCGA-A2-A0EV-01A-11W-A050-09	54	37569522	1.43733529534925	brca
TCGA-24-2281-01A-01W-0799-08	52	36250326	1.43446985828486	ov
TCGA-C8-A132-01A-31D-A10Y-09	55	38349258	1.43418681008118	brca
TCGA-CH-5788-01A-11D-1576-08	54	37682356	1.43303141661312	prad
TCGA-CZ-5470-01A-01D-1501-10	53	37005343	1.4322256113124	kirc
TCGA-E9-A1N9-01A-11D-A14G-09	53	37023232	1.431533584102	brca
TCGA-C8-A135-01A-11D-A10Y-09	56	39133796	1.43098819240536	brca
TCGA-BP-4995-01A-01D-1462-08	52	36343043	1.43081029290805	kirc
TCGA-D1-A102-01A-11D-A10M-09	56	39149876	1.43040044366935	ucec
TCGA-BS-A0V6-01A-11D-A122-09	56	39150679	1.43037110544111	ucec
TCGA-CH-5738-01A-11D-1576-08	54	37816221	1.42795865298122	prad
TCGA-AN-A0FS-01A-11W-A050-09	53	37124763	1.42761854129547	brca
TCGA-A2-A0YG-01A-21D-A10G-09	54	37860893	1.42627380711807	brca
TCGA-DU-6396-01A-11D-1705-08	52	36459536	1.42623866633958	lgg
TCGA-AA-3538-01A-01W-0831-10	45	31561131	1.42580441746527	coadread
TCGA-04-1346-01A-01W-0488-09	47	32996196	1.4244066194782	ov
TCGA-24-1555-01A-01W-0552-10	48	33742412	1.42254205182487	ov
TCGA-25-1318-01A-01W-0490-10	56	39375028	1.42222121086492	ov
TCGA-AP-A05J-01A-11W-A027-09	50	35175407	1.42144766086146	ucec
TCGA-D1-A17C-01A-11D-A12J-09	56	39422237	1.42051806953522	ucec
TCGA-EM-A3O3-01A-11D-A21Z-08	53	37314337	1.42036558226936	thca
TCGA-14-0862-01B-01D-1845-08	53	37321495	1.42009316614996	gbm
TCGA-IB-7887-01A-11D-2154-08	54	38050806	1.41915522104841	paad
TCGA-AR-A0TZ-01A-12D-A099-09	55	38758412	1.41904678654017	brca
TCGA-27-1836-01A-01D-1494-08	53	37349573	1.41902559367948	gbm
TCGA-19-5960-01A-11D-1696-08	52	36645135	1.41901510255045	gbm
TCGA-FG-5964-01A-11D-1705-08	52	36654361	1.41865793268092	lgg
TCGA-E2-A108-01A-13D-A10M-09	55	38784564	1.41808993907989	brca
TCGA-05-5429-01A-01D-1625-08	52	36680289	1.41765513352417	luad
TCGA-13-0800-01A-01W-0372-09	48	33862617	1.41749233380279	ov
TCGA-14-0786-01B-01D-1492-08	53	37419370	1.41637873646724	gbm
TCGA-19-5952-01A-11D-1696-08	53	37428840	1.41602037359427	gbm
TCGA-06-5414-01A-01D-1486-08	53	37431366	1.41592481556778	gbm
TCGA-B5-A0K8-01A-11D-A14K-09	51	36026832	1.41561156418083	ucec
TCGA-B0-4844-01A-01D-1361-10	52	36745551	1.41513730464948	kirc
TCGA-CZ-5982-01A-11D-1669-08	51	36080427	1.41350877028146	kirc
TCGA-61-2097-01A-02W-0722-08	52	36788290	1.41349326103497	ov
TCGA-06-6698-01A-11D-1845-08	53	37515137	1.4127630668122	gbm
TCGA-06-6701-01A-11D-1845-08	53	37542480	1.41173412092115	gbm
TCGA-AR-A1AY-01A-21D-A12Q-09	53	37573723	1.41056024711738	brca
TCGA-CH-5746-01A-11D-1576-08	53	37574690	1.41052394577307	prad
TCGA-BP-4341-01A-01D-1366-10	52	36872390	1.41026930990912	kirc
TCGA-13-1494-01A-01W-0545-08	53	37592229	1.40986585286017	ov
TCGA-FG-5965-01B-11D-1893-08	53	37601669	1.40951190225093	lgg
TCGA-EJ-5524-01A-01D-1576-08	53	37657237	1.407431989766	prad
TCGA-BP-4971-01A-01D-1462-08	51	36251621	1.40683364200459	kirc
TCGA-06-0219-01A-01D-1491-08	53	37677669	1.40666876180689	gbm
TCGA-AR-A0TW-01A-11D-A099-09	52	36967885	1.4066263190334	brca
TCGA-A8-A09R-01A-11W-A019-09	48	34158468	1.40521524560176	brca
TCGA-A7-A26G-01A-21D-A167-09	53	37733667	1.40458121920671	brca
TCGA-CZ-5984-01A-11D-1669-08	51	36327421	1.40389817377898	kirc
TCGA-HT-7854-01A-11D-2253-08	52	37041213	1.40384171544274	lgg
TCGA-AX-A0IW-01A-11W-A062-09	49	34930049	1.40280364336162	ucec
TCGA-EJ-5516-01A-01D-1576-08	53	37782511	1.40276542234051	prad
TCGA-A8-A0A9-01A-11W-A019-09	45	32081304	1.40268612522733	brca
TCGA-DU-5847-01A-11D-1705-08	51	36379366	1.40189358989929	lgg
TCGA-E2-A1AZ-01A-11D-A12Q-09	55	39243896	1.40149183964813	brca
TCGA-CD-5799-01A-11D-1600-08	51	36404452	1.40092755688233	stad
TCGA-09-2053-01C-01W-0722-08	51	36416374	1.40046892093101	ov
TCGA-13-0761-01A-01W-0370-10	54	38578048	1.39975978048449	ov
TCGA-AX-A1C7-01A-11D-A135-09	52	37192991	1.3981128863769	ucec
TCGA-BH-A0BR-01A-21W-A12T-09	53	37959918	1.39620954924086	brca
TCGA-B0-5812-01A-11D-1669-08	50	35872726	1.3938165725125	kirc
TCGA-HZ-7925-01A-11D-2154-08	53	38050961	1.3928688949538	paad
TCGA-BP-4162-01	53	38054348	1.39274492365498	kirc
TCGA-AO-A03V-01A-11D-A10Y-09	52	37337008	1.3927200594113	brca
TCGA-D1-A16B-01A-11D-A12J-09	54	38808468	1.39144889718399	ucec
TCGA-06-0140-01A-01D-1490-08	52	37382643	1.39101989123669	gbm
TCGA-C8-A26W-01A-11D-A16D-09	53	38106860	1.39082569385145	brca
TCGA-76-6662-01A-11D-1845-08	52	37398293	1.39043779351106	gbm
TCGA-BH-A1FM-01A-11D-A13L-09	53	38145101	1.389431371541	brca
TCGA-AX-A2H5-01A-11D-A17D-09	51	36715561	1.38905680890999	ucec
TCGA-BG-A0MS-01A-11D-A10B-09	50	36003238	1.38876397728449	ucec
TCGA-A3-3380-01A-01D-0966-08	51	36737944	1.38821051063718	kirc
TCGA-EJ-5511-01A-01D-1576-08	52	37476868	1.38752256458571	prad
TCGA-EU-5904-01A-11D-1669-08	50	36049645	1.38697621016795	kirc
TCGA-BP-5190-01A-01D-1429-08	51	36787820	1.38632840978346	kirc
TCGA-BP-5004-01A-01D-1462-08	50	36075761	1.38597214900054	kirc
TCGA-CH-5771-01A-21D-1576-08	52	37594034	1.38319819575627	prad
TCGA-C8-A26X-01A-31D-A16D-09	52	37627675	1.38196154824873	brca
TCGA-B5-A0K3-01A-11W-A062-09	49	35476347	1.38120195971699	ucec
TCGA-B5-A1MY-01A-11D-A142-09	50	36219845	1.38045869605461	ucec
TCGA-D1-A169-01A-11D-A12J-09	54	39146298	1.37944078390248	ucec
TCGA-BP-4329-01A-02D-1366-10	51	37006545	1.37813459754214	kirc
TCGA-B0-5399-01	52	37741112	1.37780783989619	kirc
TCGA-44-5645-01A-01D-1625-08	51	37022890	1.37752617367256	luad
TCGA-EJ-5542-01A-01D-1576-08	52	37752327	1.37739853757889	prad
TCGA-AO-A03P-01A-11W-A019-09	49	35579920	1.37718128652341	brca
TCGA-A2-A0T6-01A-11D-A099-09	53	38489075	1.37701412673596	brca
TCGA-E9-A1NF-01A-11D-A14G-09	52	37794934	1.37584576811273	brca
TCGA-A2-A25D-01A-12D-A16D-09	52	37798811	1.37570464848749	brca
TCGA-CW-5591-01A-01D-1534-10	52	37836935	1.37431850650694	kirc
TCGA-28-5220-01A-01D-1486-08	52	37867968	1.37319224522425	gbm
TCGA-09-1661-01B-01W-0615-10	40	29140671	1.37265198869305	ov
TCGA-A7-A0CJ-01A-21W-A019-09	47	34266077	1.37161893379274	brca
TCGA-HE-7128-01A-11D-1961-08	51	37225356	1.37003390914515	kirp
TCGA-CZ-5988-01A-11D-1669-08	49	35807287	1.36843654198097	kirc
TCGA-CN-4733-01A-02D-1870-08	51	37269151	1.36842398153905	hnsc
TCGA-E2-A155-01A-11D-A12B-09	53	38755957	1.3675317061581	brca
TCGA-CJ-4884-01	50	36570602	1.36721840127215	kirc
TCGA-B0-5400-01A-01D-1501-10	51	37312080	1.36684955649752	kirc
TCGA-FG-8188-01A-11D-2253-08	51	37324768	1.3663849163108	lgg
TCGA-D1-A1NX-01A-11D-A16D-09	52	38066019	1.36604776033974	ucec
TCGA-BH-A1F6-01A-11D-A13L-09	51	37339317	1.36585251412071	brca
TCGA-G9-6496-01A-11D-1786-08	51	37342971	1.36571886580744	prad
TCGA-06-2561-01A-02D-1494-08	51	37356880	1.3652103708875	gbm
TCGA-FS-A1ZH-06A-11D-A197-08	51	37359178	1.36512639544692	skcm
TCGA-CJ-4892-01	47	34443777	1.36454257034587	kirc
TCGA-24-2260-01A-01W-0722-08	49	35925849	1.36392044625028	ov
TCGA-A2-A04U-01A-11D-A10Y-09	53	38864179	1.36372364896734	brca
TCGA-10-0935-01A-03W-0421-09	48	35220714	1.36283438206278	ov
TCGA-24-1434-01A-01W-0545-08	51	37443862	1.36203899052934	ov
TCGA-BH-A0B0-01A-21D-A10Y-09	53	38951813	1.36065553611073	brca
